id,AZ,non,non,non,EL,non,non,non,non;;;;;
4037771705,-38.9423069898253,0,0,0;;;4037771462,-56.642659132055,0,0,0;;
4037771705,-38.8329999222603,0,0,0;;;4037771462,-56.1856333826106,0,0,0;;
4037771705,-38.7180366562061,0,0,0;;;4037771462,-55.7076171329625,0,0,0;;
4037771705,-38.6133440416992,0,0,0;;;4037771462,-55.1765225937503,0,0,0;;
4037771705,-38.5013488319967,0,0,0;;;4037771462,-54.6853823232425,0,0,0;;
4037771705,-38.3986204241537,0,0,0;;;4037771462,-54.1943399110291,0,0,0;;
4037771705,-38.2873675517095,0,0,0;;;4037771462,-53.7125150694329,0,0,0;;
4037771705,-38.1844754284868,0,0,0;;;4037771462,-53.1951485024988,0,0,0;;
4037771705,-38.0713315466482,0,0,0;;;4037771462,-52.7307129014721,0,0,0;;
4037771705,-37.9673621420544,0,0,0;;;4037771462,-52.2728715856661,0,0,0;;
4037771705,-37.8544567052456,0,0,0;;;4037771462,-51.8272963658115,0,0,0;;
4037771705,-37.7513516764159,0,0,0;;;4037771462,-51.3509760916753,0,0,0;;
4037771705,-37.6417258083065,0,0,0;;;4037771462,-50.9292845908302,0,0,0;;
4037771705,-37.5420848441645,0,0,0;;;4037771462,-50.5152587757801,0,0,0;;
4037771705,-37.4364338659608,0,0,0;;;4037771462,-50.1129079667798,0,0,0;;
4037771705,-37.3409288418077,0,0,0;;;4037771462,-49.6913132016962,0,0,0;;
4037771705,-37.2406079863283,0,0,0;;;4037771462,-49.3170812197336,0,0,0;;
4037771705,-37.1502151348488,0,0,0;;;4037771462,-48.9540976778101,0,0,0;;
4037771705,-37.0548756814393,0,0,0;;;4037771462,-48.5987845684801,0,0,0;;
4037771705,-36.9687607183156,0,0,0;;;4037771462,-48.2223569583148,0,0,0;;
4037771705,-36.8766048795629,0,0,0;;;4037771462,-47.8853540801038,0,0,0;;
4037771705,-36.7909720745935,0,0,0;;;4037771462,-47.5580871532546,0,0,0;;
4037771705,-36.6984411463346,0,0,0;;;4037771462,-47.2386978779441,0,0,0;;
4037771705,-36.6130027750648,0,0,0;;;4037771462,-46.8987810721684,0,0,0;;
4037771705,-36.5193343427991,0,0,0;;;4037771462,-46.5974548604708,0,0,0;;
4037771705,-36.4327023857656,0,0,0;;;4037771462,-46.3015423027821,0,0,0;;
4037771705,-36.3391668683768,0,0,0;;;4037771462,-46.0136060074428,0,0,0;;
4037771705,-36.2533782218406,0,0,0;;;4037771462,-45.7058922799638,0,0,0;;
4037771705,-36.1609156249195,0,0,0;;;4037771462,-45.4307494992508,0,0,0;;
4037771705,-36.0774299430957,0,0,0;;;4037771462,-45.1614888139698,0,0,0;;
4037771705,-35.9898540978484,0,0,0;;;4037771462,-44.8970850522935,0,0,0;;
4037771705,-35.911668931978,0,0,0;;;4037771462,-44.6153993789506,0,0,0;;
4037771705,-35.8281314802907,0,0,0;;;4037771462,-44.3641705873152,0,0,0;;
4037771705,-35.753816174918,0,0,0;;;4037771462,-44.1197028093511,0,0,0;;
4037771705,-35.6742087217425,0,0,0;;;4037771462,-43.880727048908,0,0,0;;
4037771705,-35.6009344286499,0,0,0;;;4037771462,-43.6267733993705,0,0,0;;
4037771705,-35.5221145251561,0,0,0;;;4037771462,-43.3988683158746,0,0,0;;
4037771705,-35.4491402126992,0,0,0;;;4037771462,-43.1745519615681,0,0,0;;
4037771705,-35.3696126504297,0,0,0;;;4037771462,-42.9551635900917,0,0,0;;
4037771705,-35.2964734010025,0,0,0;;;4037771462,-42.7200060450653,0,0,0;;
4037771705,-35.2157693313872,0,0,0;;;4037771462,-42.5110322341323,0,0,0;;
4037771705,-35.1408738868749,0,0,0;;;4037771462,-42.3065453262471,0,0,0;;
4037771705,-35.0604480009332,0,0,0;;;4037771462,-42.1074363356379,0,0,0;;
4037771705,-34.9880899969378,0,0,0;;;4037771462,-41.8928388557685,0,0,0;;
4037771705,-34.9106569708105,0,0,0;;;4037771462,-41.6996313376926,0,0,0;;
4037771705,-34.8409065183261,0,0,0;;;4037771462,-41.5066282570265,0,0,0;;
4037771705,-34.7668567836688,0,0,0;;;4037771462,-41.3164899976563,0,0,0;;
4037771705,-34.6990683441975,0,0,0;;;4037771462,-41.1137041688018,0,0,0;;
4037771705,-34.6274625129667,0,0,0;;;4037771462,-40.9327051865031,0,0,0;;
4037771705,-34.5624210900027,0,0,0;;;4037771462,-40.7546377659898,0,0,0;;
4037771705,-34.4934504528979,0,0,0;;;4037771462,-40.5810234817917,0,0,0;;
4037771705,-34.4299169074544,0,0,0;;;4037771462,-40.3949903527763,0,0,0;;
4037771705,-34.3610347742246,0,0,0;;;4037771462,-40.2268441205824,0,0,0;;
4037771705,-34.297345018601,0,0,0;;;4037771462,-40.061908423754,0,0,0;;
4037771705,-34.227848903699,0,0,0;;;4037771462,-39.8984268943348,0,0,0;;
4037771705,-34.1634310819689,0,0,0;;;4037771462,-39.7220333505259,0,0,0;;
4037771705,-34.0944194440042,0,0,0;;;4037771462,-39.5643467609649,0,0,0;;
4037771705,-34.0307294288911,0,0,0;;;4037771462,-39.4087703475235,0,0,0;;
4037771705,-33.9611824813533,0,0,0;;;4037771462,-39.2583130585961,0,0,0;;
4037771705,-33.8977946387728,0,0,0;;;4037771462,-39.0970099887308,0,0,0;;
4037771705,-33.8305495917581,0,0,0;;;4037771462,-38.95043676049,0,0,0;;
4037771705,-33.7697145213875,0,0,0;;;4037771462,-38.8054927182257,0,0,0;;
4037771705,-33.7054143155583,0,0,0;;;4037771462,-38.6616548844671,0,0,0;;
4037771705,-33.6480260538927,0,0,0;;;4037771462,-38.5073022207348,0,0,0;;
4037771705,-33.5865465261537,0,0,0;;;4037771462,-38.3680395266143,0,0,0;;
4037771705,-33.5304089047083,0,0,0;;;4037771462,-38.2314060617446,0,0,0;;
4037771705,-33.4697533903659,0,0,0;;;4037771462,-38.0980676908217,0,0,0;;
4037771705,-33.4147334760932,0,0,0;;;4037771462,-37.9567170478258,0,0,0;;
4037771705,-33.3548856305504,0,0,0;;;4037771462,-37.8284158267069,0,0,0;;
4037771705,-33.2996567630701,0,0,0;;;4037771462,-37.7018905233136,0,0,0;;
4037771705,-33.2394656662701,0,0,0;;;4037771462,-37.5761747390199,0,0,0;;
4037771705,-33.1839444094682,0,0,0;;;4037771462,-37.4422922078217,0,0,0;;
4037771705,-33.1226009303906,0,0,0;;;4037771462,-37.3225341336504,0,0,0;;
4037771705,-33.0668679947514,0,0,0;;;4037771462,-37.2032173706095,0,0,0;;
4037771705,-33.0075488731183,0,0,0;;;4037771462,-37.0850782027449,0,0,0;;
4037771705,-32.953379024247,0,0,0;;;4037771462,-36.9574077780603,0,0,0;;
4037771705,-32.896943099846,0,0,0;;;4037771462,-36.8438842480907,0,0,0;;
4037771705,-32.8464872806907,0,0,0;;;4037771462,-36.7317316158506,0,0,0;;
4037771705,-32.7918183491151,0,0,0;;;4037771462,-36.6202106139169,0,0,0;;
4037771705,-32.7424818540464,0,0,0;;;4037771462,-36.4992499657753,0,0,0;;
4037771705,-32.6903425445657,0,0,0;;;4037771462,-36.3888426714331,0,0,0;;
4037771705,-32.6428221860994,0,0,0;;;4037771462,-36.2801214500755,0,0,0;;
4037771705,-32.591524883267,0,0,0;;;4037771462,-36.1738757811655,0,0,0;;
4037771705,-32.5438779320456,0,0,0;;;4037771462,-36.0616013985216,0,0,0;;
4037771705,-32.4924794505961,0,0,0;;;4037771462,-35.9580117882992,0,0,0;;
4037771705,-32.4450904710778,0,0,0;;;4037771462,-35.8555371534917,0,0,0;;
4037771705,-32.3936416830867,0,0,0;;;4037771462,-35.7536293569345,0,0,0;;
4037771705,-32.3464528691524,0,0,0;;;4037771462,-35.643431078722,0,0,0;;
4037771705,-32.2963476843322,0,0,0;;;4037771462,-35.5458376917454,0,0,0;;
4037771705,-32.2502040451946,0,0,0;;;4037771462,-35.4483079433366,0,0,0;;
4037771705,-32.2018465366793,0,0,0;;;4037771462,-35.3522909180495,0,0,0;;
4037771705,-32.1574894013496,0,0,0;;;4037771462,-35.2496457521655,0,0,0;;
4037771705,-32.1101218963545,0,0,0;;;4037771462,-35.1589839097701,0,0,0;;
4037771705,-32.0672359152155,0,0,0;;;4037771462,-35.0702067324505,0,0,0;;
4037771705,-32.0223932809747,0,0,0;;;4037771462,-34.9814562228549,0,0,0;;
4037771705,-31.9817731901809,0,0,0;;;4037771462,-34.8846015902788,0,0,0;;
4037771705,-31.9379117933318,0,0,0;;;4037771462,-34.7955242807406,0,0,0;;
4037771705,-31.8985695817686,0,0,0;;;4037771462,-34.7068779950972,0,0,0;;
4037771705,-31.8556903835,0,0,0;;;4037771462,-34.6198254138777,0,0,0;;
4037771705,-31.8165706599582,0,0,0;;;4037771462,-34.5272266064359,0,0,0;;
4037771705,-31.7756397005485,0,0,0;;;4037771462,-34.4441886488941,0,0,0;;
4037771705,-31.7374421435803,0,0,0;;;4037771462,-34.3643451116882,0,0,0;;
4037771705,-31.6960294225645,0,0,0;;;4037771462,-34.2858387666036,0,0,0;;
4037771705,-31.6583571673756,0,0,0;;;4037771462,-34.2001543468786,0,0,0;;
4037771705,-31.6179014721677,0,0,0;;;4037771462,-34.1231376083951,0,0,0;;
4037771705,-31.5808917226007,0,0,0;;;4037771462,-34.0460840134566,0,0,0;;
4037771705,-31.5416768117986,0,0,0;;;4037771462,-33.9715152078194,0,0,0;;
4037771705,-31.5074712370392,0,0,0;;;4037771462,-33.8901115773015,0,0,0;;
4037771705,-31.4712563020969,0,0,0;;;4037771462,-33.819100729828,0,0,0;;
4037771705,-31.4376533629341,0,0,0;;;4037771462,-33.7506519588378,0,0,0;;
4037771705,-31.4021874884259,0,0,0;;;4037771462,-33.680883041437,0,0,0;;
4037771705,-31.3706441191523,0,0,0;;;4037771462,-33.6041480729729,0,0,0;;
4037771705,-31.3362423360737,0,0,0;;;4037771462,-33.5355901243296,0,0,0;;
4037771705,-31.3056569609557,0,0,0;;;4037771462,-33.4682126981474,0,0,0;;
4037771705,-31.2736247782499,0,0,0;;;4037771462,-33.4020724911932,0,0,0;;
4037771705,-31.2438606130834,0,0,0;;;4037771462,-33.3328192961894,0,0,0;;
4037771705,-31.2121987841033,0,0,0;;;4037771462,-33.2688304541107,0,0,0;;
4037771705,-31.1840636316685,0,0,0;;;4037771462,-33.2077140815181,0,0,0;;
4037771705,-31.1539650964341,0,0,0;;;4037771462,-33.1478621635287,0,0,0;;
4037771705,-31.126747553499,0,0,0;;;4037771462,-33.0840542345039,0,0,0;;
4037771705,-31.0979008657838,0,0,0;;;4037771462,-33.0264676842991,0,0,0;;
4037771705,-31.071804744127,0,0,0;;;4037771462,-32.9688274243263,0,0,0;;
4037771705,-31.0442486557636,0,0,0;;;4037771462,-32.9123293496734,0,0,0;;
4037771705,-31.0193455112102,0,0,0;;;4037771462,-32.8514138293706,0,0,0;;
4037771705,-30.993094124687,0,0,0;;;4037771462,-32.7963495426471,0,0,0;;
4037771705,-30.9692907020602,0,0,0;;;4037771462,-32.7422167584822,0,0,0;;
4037771705,-30.9438925299519,0,0,0;;;4037771462,-32.6888090692582,0,0,0;;
4037771705,-30.9208939129164,0,0,0;;;4037771462,-32.6316203358239,0,0,0;;
4037771705,-30.8967932550013,0,0,0;;;4037771462,-32.5813995596392,0,0,0;;
4037771705,-30.8746579237944,0,0,0;;;4037771462,-32.5322909579683,0,0,0;;
4037771705,-30.8511764338933,0,0,0;;;4037771462,-32.4838822722934,0,0,0;;
4037771705,-30.8303106583877,0,0,0;;;4037771462,-32.431292355915,0,0,0;;
4037771705,-30.8074673309444,0,0,0;;;4037771462,-32.3821849684158,0,0,0;;
4037771705,-30.7869560066936,0,0,0;;;4037771462,-32.3341797435196,0,0,0;;
4037771705,-30.7645347928867,0,0,0;;;4037771462,-32.2858695983201,0,0,0;;
4037771705,-30.7442191935656,0,0,0;;;4037771462,-32.2351735323793,0,0,0;;
4037771705,-30.722380239372,0,0,0;;;4037771462,-32.1886938934979,0,0,0;;
4037771705,-30.7031938434599,0,0,0;;;4037771462,-32.14122543249,0,0,0;;
4037771705,-30.683967435527,0,0,0;;;4037771462,-32.0951758025812,0,0,0;;
4037771705,-30.6661502739732,0,0,0;;;4037771462,-32.0468138162199,0,0,0;;
4037771705,-30.6474095033808,0,0,0;;;4037771462,-32.0039452980113,0,0,0;;
4037771705,-30.6306018510995,0,0,0;;;4037771462,-31.9611655610774,0,0,0;;
4037771705,-30.6121357627857,0,0,0;;;4037771462,-31.9197061777624,0,0,0;;
4037771705,-30.5952506920945,0,0,0;;;4037771462,-31.8763603093909,0,0,0;;
4037771705,-30.5782880397292,0,0,0;;;4037771462,-31.8367296029313,0,0,0;;
4037771705,-30.5636714122912,0,0,0;;;4037771462,-31.7971129570872,0,0,0;;
4037771705,-30.5476729847883,0,0,0;;;4037771462,-31.7592224655977,0,0,0;;
4037771705,-30.5329402023317,0,0,0;;;4037771462,-31.7188583719479,0,0,0;;
4037771705,-30.5170270594681,0,0,0;;;4037771462,-31.6806782440168,0,0,0;;
4037771705,-30.5025188306198,0,0,0;;;4037771462,-31.6443737576398,0,0,0;;
4037771705,-30.4867876973837,0,0,0;;;4037771462,-31.6091231967878,0,0,0;;
4037771705,-30.473833078248,0,0,0;;;4037771462,-31.5714860262788,0,0,0;;
4037771705,-30.4596831874293,0,0,0;;;4037771462,-31.5377855948233,0,0,0;;
4037771705,-30.447209364305,0,0,0;;;4037771462,-31.5045876314793,0,0,0;;
4037771705,-30.4345192297928,0,0,0;;;4037771462,-31.4723856039389,0,0,0;;
4037771705,-30.4228458267383,0,0,0;;;4037771462,-31.4373599039091,0,0,0;;
4037771705,-30.4110057960421,0,0,0;;;4037771462,-31.4076457145639,0,0,0;;
4037771705,-30.4001092249829,0,0,0;;;4037771462,-31.3773750681697,0,0,0;;
4037771705,-30.3895615744527,0,0,0;;;4037771462,-31.348129759064,0,0,0;;
4037771705,-30.3794864628179,0,0,0;;;4037771462,-31.3167590375262,0,0,0;;
4037771705,-30.3690998713112,0,0,0;;;4037771462,-31.2900393378749,0,0,0;;
4037771705,-30.3599375396197,0,0,0;;;4037771462,-31.2633890979697,0,0,0;;
4037771705,-30.3500607582552,0,0,0;;;4037771462,-31.2359803289983,0,0,0;;
4037771705,-30.341415769046,0,0,0;;;4037771462,-31.2063196619095,0,0,0;;
4037771705,-30.3322656424112,0,0,0;;;4037771462,-31.1809757164824,0,0,0;;
4037771705,-30.3245238074641,0,0,0;;;4037771462,-31.1587330648942,0,0,0;;
4037771705,-30.3161239383306,0,0,0;;;4037771462,-31.1368917145067,0,0,0;;
4037771705,-30.308525956371,0,0,0;;;4037771462,-31.1145222206834,0,0,0;;
4037771705,-30.3021384324977,0,0,0;;;4037771462,-31.0936301755131,0,0,0;;
4037771705,-30.2959523597831,0,0,0;;;4037771462,-31.0747975195166,0,0,0;;
4037771705,-30.2902369713281,0,0,0;;;4037771462,-31.0562006397439,0,0,0;;
4037771705,-30.2853338393533,0,0,0;;;4037771462,-31.0365731601083,0,0,0;;
4037771705,-30.2805569311159,0,0,0;;;4037771462,-31.0201516024398,0,0,0;;
4037771705,-30.2759340837248,0,0,0;;;4037771462,-31.0038943126136,0,0,0;;
4037771705,-30.27077555757,0,0,0;;;4037771462,-30.9878608978775,0,0,0;;
4037771705,-30.2673008867064,0,0,0;;;4037771462,-30.9709456496204,0,0,0;;
4037771705,-30.2637603941785,0,0,0;;;4037771462,-30.9567562285835,0,0,0;;
4037771705,-30.2610947731546,0,0,0;;;4037771462,-30.9430531642329,0,0,0;;
4037771705,-30.2588553878754,0,0,0;;;4037771462,-30.9298942621469,0,0,0;;
4037771705,-30.2564095192109,0,0,0;;;4037771462,-30.9163474282112,0,0,0;;
4037771705,-30.2536958029017,0,0,0;;;4037771462,-30.9029773823372,0,0,0;;
4037771705,-30.2524427437968,0,0,0;;;4037771462,-30.893293811712,0,0,0;;
4037771705,-30.2517659433103,0,0,0;;;4037771462,-30.8855451587417,0,0,0;;
4037771705,-30.2516317081586,0,0,0;;;4037771462,-30.877642199123,0,0,0;;
4037771705,-30.2518106888218,0,0,0;;;4037771462,-30.8691021872274,0,0,0;;
4037771705,-30.2520176398113,0,0,0;;;4037771462,-30.8625968851669,0,0,0;;
4037771705,-30.25294618332,0,0,0;;;4037771462,-30.8577225932555,0,0,0;;
4037771705,-30.2536510476779,0,0,0;;;4037771462,-30.8531308673136,0,0,0;;
4037771705,-30.2540594476439,0,0,0;;;4037771462,-30.8493568690364,0,0,0;;
4037771705,-30.2559394540276,0,0,0;;;4037771462,-30.8455666634542,0,0,0;;
4037771705,-30.2583404109179,0,0,0;;;4037771462,-30.8431161080064,0,0,0;;
4037771705,-30.2608092194158,0,0,0;;;4037771462,-30.8418554119385,0,0,0;;
4037771705,-30.2641300616796,0,0,0;;;4037771462,-30.8414867523846,0,0,0;;
4037771705,-30.2676314810325,0,0,0;;;4037771462,-30.8408743364227,0,0,0;;
4037771705,-30.2712632435801,0,0,0;;;4037771462,-30.8406365166212,0,0,0;;
4037771705,-30.2744591053516,0,0,0;;;4037771462,-30.8422240871404,0,0,0;;
4037771705,-30.2791092215831,0,0,0;;;4037771462,-30.8458284141249,0,0,0;;
4037771705,-30.2835597336336,0,0,0;;;4037771462,-30.8485951250768,0,0,0;;
4037771705,-30.2887033920544,0,0,0;;;4037771462,-30.8518508576384,0,0,0;;
4037771705,-30.2939119222391,0,0,0;;;4037771462,-30.8557093198959,0,0,0;;
4037771705,-30.3002652745463,0,0,0;;;4037771462,-30.8607433785341,0,0,0;;
4037771705,-30.3064600492709,0,0,0;;;4037771462,-30.8653272069137,0,0,0;;
4037771705,-30.3131098588552,0,0,0;;;4037771462,-30.8711961300714,0,0,0;;
4037771705,-30.3199902516155,0,0,0;;;4037771462,-30.8766331929136,0,0,0;;
4037771705,-30.3274910714729,0,0,0;;;4037771462,-30.8851089047022,0,0,0;;
4037771705,-30.33451839019,0,0,0;;;4037771462,-30.8934313888326,0,0,0;;
4037771705,-30.3435578388735,0,0,0;;;4037771462,-30.902127094032,0,0,0;;
4037771705,-30.3515769209629,0,0,0;;;4037771462,-30.9125458683234,0,0,0;;
4037771705,-30.3602376978979,0,0,0;;;4037771462,-30.9247059154349,0,0,0;;
4037771705,-30.3687087023561,0,0,0;;;4037771462,-30.937706646654,0,0,0;;
4037771705,-30.3785102411585,0,0,0;;;4037771462,-30.9515759036941,0,0,0;;
4037771705,-30.3871411181875,0,0,0;;;4037771462,-30.9652079923899,0,0,0;;
4037771705,-30.39690092898,0,0,0;;;4037771462,-30.979574351425,0,0,0;;
4037771705,-30.4066831062667,0,0,0;;;4037771462,-30.9946483351094,0,0,0;;
4037771705,-30.4177874692262,0,0,0;;;4037771462,-31.010136520613,0,0,0;;
4037771705,-30.42850075873,0,0,0;;;4037771462,-31.0256462997,0,0,0;;
4037771705,-30.4411535144621,0,0,0;;;4037771462,-31.0452429884697,0,0,0;;
4037771705,-30.4531663998289,0,0,0;;;4037771462,-31.0637919965285,0,0,0;;
4037771705,-30.4659984832938,0,0,0;;;4037771462,-31.0825946663744,0,0,0;;
4037771705,-30.4780400623783,0,0,0;;;4037771462,-31.1002312637207,0,0,0;;
4037771705,-30.4913229328357,0,0,0;;;4037771462,-31.1207339447725,0,0,0;;
4037771705,-30.5034227262066,0,0,0;;;4037771462,-31.1410143287503,0,0,0;;
4037771705,-30.5177825197039,0,0,0;;;4037771462,-31.1626501098024,0,0,0;;
4037771705,-30.5322411897708,0,0,0;;;4037771462,-31.1857069975361,0,0,0;;
4037771705,-30.5480375736429,0,0,0;;;4037771462,-31.2104009208866,0,0,0;;
4037771705,-30.5621699450118,0,0,0;;;4037771462,-31.2345617659313,0,0,0;;
4037771705,-30.5780441308169,0,0,0;;;4037771462,-31.2582035926479,0,0,0;;
4037771705,-30.5937204853839,0,0,0;;;4037771462,-31.282379102498,0,0,0;;
4037771705,-30.6103577607596,0,0,0;;;4037771462,-31.3084665716882,0,0,0;;
4037771705,-30.6265364091233,0,0,0;;;4037771462,-31.3348151379476,0,0,0;;
4037771705,-30.6453960171944,0,0,0;;;4037771462,-31.3609913728452,0,0,0;;
4037771705,-30.662877394872,0,0,0;;;4037771462,-31.3865439545402,0,0,0;;
4037771705,-30.6816398511063,0,0,0;;;4037771462,-31.4154807967698,0,0,0;;
4037771705,-30.6997067443312,0,0,0;;;4037771462,-31.4434181960282,0,0,0;;
4037771705,-30.7201131761404,0,0,0;;;4037771462,-31.4747580849778,0,0,0;;
4037771705,-30.739053054194,0,0,0;;;4037771462,-31.5060060597062,0,0,0;;
4037771705,-30.760074091689,0,0,0;;;4037771462,-31.5406657710078,0,0,0;;
4037771705,-30.779844342342,0,0,0;;;4037771462,-31.5728378019661,0,0,0;;
4037771705,-30.8011670355554,0,0,0;;;4037771462,-31.6071682991052,0,0,0;;
4037771705,-30.8208997645923,0,0,0;;;4037771462,-31.6420392591331,0,0,0;;
4037771705,-30.8432875160431,0,0,0;;;4037771462,-31.679433996862,0,0,0;;
4037771705,-30.8648507481538,0,0,0;;;4037771462,-31.7140840640241,0,0,0;;
4037771705,-30.8882609521377,0,0,0;;;4037771462,-31.7500941386264,0,0,0;;
4037771705,-30.9104249872967,0,0,0;;;4037771462,-31.78701652067,0,0,0;;
4037771705,-30.9347813756328,0,0,0;;;4037771462,-31.8278125796892,0,0,0;;
4037771705,-30.9578593101602,0,0,0;;;4037771462,-31.8665193021464,0,0,0;;
4037771705,-30.9827325616849,0,0,0;;;4037771462,-31.906689772039,0,0,0;;
4037771705,-31.0066339103766,0,0,0;;;4037771462,-31.9463378400933,0,0,0;;
4037771705,-31.0326509387648,0,0,0;;;4037771462,-31.9920103407541,0,0,0;;
4037771705,-31.0564570611565,0,0,0;;;4037771462,-32.0333805951862,0,0,0;;
4037771705,-31.0825562798198,0,0,0;;;4037771462,-32.0760865534085,0,0,0;;
4037771705,-31.1072465558067,0,0,0;;;4037771462,-32.1189621935435,0,0,0;;
4037771705,-31.1338767099963,0,0,0;;;4037771462,-32.1681928132181,0,0,0;;
4037771705,-31.1588501033341,0,0,0;;;4037771462,-32.213455328333,0,0,0;;
4037771705,-31.1868225951682,0,0,0;;;4037771462,-32.2598159868803,0,0,0;;
4037771705,-31.2123737052913,0,0,0;;;4037771462,-32.3080725549687,0,0,0;;
4037771705,-31.2403814954921,0,0,0;;;4037771462,-32.3600752735297,0,0,0;;
4037771705,-31.267203573536,0,0,0;;;4037771462,-32.4084948445267,0,0,0;;
4037771705,-31.2963603804502,0,0,0;;;4037771462,-32.45779460126,0,0,0;;
4037771705,-31.3234700468766,0,0,0;;;4037771462,-32.5091046882086,0,0,0;;
4037771705,-31.3541945227055,0,0,0;;;4037771462,-32.5654028066912,0,0,0;;
4037771705,-31.3827788042027,0,0,0;;;4037771462,-32.6182371622946,0,0,0;;
4037771705,-31.4140530407296,0,0,0;;;4037771462,-32.6704920426821,0,0,0;;
4037771705,-31.4432009935193,0,0,0;;;4037771462,-32.724975913726,0,0,0;;
4037771705,-31.4751961803819,0,0,0;;;4037771462,-32.7852311927846,0,0,0;;
4037771705,-31.5048217533231,0,0,0;;;4037771462,-32.8399778319975,0,0,0;;
4037771705,-31.5375834424196,0,0,0;;;4037771462,-32.8962844444369,0,0,0;;
4037771705,-31.5689979931026,0,0,0;;;4037771462,-32.9529129561931,0,0,0;;
4037771705,-31.6030616534365,0,0,0;;;4037771462,-33.0178923296653,0,0,0;;
4037771705,-31.6347537011026,0,0,0;;;4037771462,-33.0781445209599,0,0,0;;
4037771705,-31.6699064166014,0,0,0;;;4037771462,-33.1393520975151,0,0,0;;
4037771705,-31.7023989587406,0,0,0;;;4037771462,-33.20203956984,0,0,0;;
4037771705,-31.738583704697,0,0,0;;;4037771462,-33.2716773495284,0,0,0;;
4037771705,-31.7723940640566,0,0,0;;;4037771462,-33.3352435229736,0,0,0;;
4037771705,-31.8099897251001,0,0,0;;;4037771462,-33.3991825420908,0,0,0;;
4037771705,-31.8450270948006,0,0,0;;;4037771462,-33.4655419545371,0,0,0;;
4037771705,-31.8831146126169,0,0,0;;;4037771462,-33.5376904276866,0,0,0;;
4037771705,-31.9187876254073,0,0,0;;;4037771462,-33.605210569619,0,0,0;;
4037771705,-31.9586029511457,0,0,0;;;4037771462,-33.6732596970963,0,0,0;;
4037771705,-31.9958458997541,0,0,0;;;4037771462,-33.7415555591005,0,0,0;;
4037771705,-32.0362435149671,0,0,0;;;4037771462,-33.8171909100489,0,0,0;;
4037771705,-32.0741803185937,0,0,0;;;4037771462,-33.8886167475822,0,0,0;;
4037771705,-32.1148200077613,0,0,0;;;4037771462,-33.9603793629616,0,0,0;;
4037771705,-32.1528795461614,0,0,0;;;4037771462,-34.0332979254259,0,0,0;;
4037771705,-32.1950791704374,0,0,0;;;4037771462,-34.1155323044193,0,0,0;;
4037771705,-32.2342587301865,0,0,0;;;4037771462,-34.1921927477979,0,0,0;;
4037771705,-32.2766235266816,0,0,0;;;4037771462,-34.2707358553328,0,0,0;;
4037771705,-32.3164004887616,0,0,0;;;4037771462,-34.3487668348094,0,0,0;;
4037771705,-32.3605305642053,0,0,0;;;4037771462,-34.4344804559426,0,0,0;;
4037771705,-32.4015469920864,0,0,0;;;4037771462,-34.5142845629986,0,0,0;;
4037771705,-32.4472867087792,0,0,0;;;4037771462,-34.59626692421,0,0,0;;
4037771705,-32.4900039771897,0,0,0;;;4037771462,-34.6801219287017,0,0,0;;
4037771705,-32.5373846168781,0,0,0;;;4037771462,-34.7729808899473,0,0,0;;
4037771705,-32.5810457025222,0,0,0;;;4037771462,-34.8607965849125,0,0,0;;
4037771705,-32.6290078489026,0,0,0;;;4037771462,-34.9497858994625,0,0,0;;
4037771705,-32.6741901444088,0,0,0;;;4037771462,-35.0399566982934,0,0,0;;
4037771705,-32.7235108794565,0,0,0;;;4037771462,-35.1392518526541,0,0,0;;
4037771705,-32.7699959327701,0,0,0;;;4037771462,-35.2304065932945,0,0,0;;
4037771705,-32.8214741191494,0,0,0;;;4037771462,-35.3236039088941,0,0,0;;
4037771705,-32.8693421164904,0,0,0;;;4037771462,-35.4175804500772,0,0,0;;
4037771705,-32.9218249701035,0,0,0;;;4037771462,-35.5206110301407,0,0,0;;
4037771705,-32.9713981296866,0,0,0;;;4037771462,-35.6154057479185,0,0,0;;
4037771705,-33.0262196714162,0,0,0;;;4037771462,-35.7120068691815,0,0,0;;
4037771705,-33.0766804574001,0,0,0;;;4037771462,-35.8100421076941,0,0,0;;
4037771705,-33.1325311427897,0,0,0;;;4037771462,-35.9187178585871,0,0,0;;
4037771705,-33.1856927090961,0,0,0;;;4037771462,-36.0193437148119,0,0,0;;
4037771705,-33.2433481131153,0,0,0;;;4037771462,-36.1210288814793,0,0,0;;
4037771705,-33.2969084873371,0,0,0;;;4037771462,-36.2225595920959,0,0,0;;
4037771705,-33.3557891039835,0,0,0;;;4037771462,-36.3334335111046,0,0,0;;
4037771705,-33.4108139124818,0,0,0;;;4037771462,-36.4379684227206,0,0,0;;
4037771705,-33.4704096250326,0,0,0;;;4037771462,-36.5433869861182,0,0,0;;
4037771705,-33.5265917396427,0,0,0;;;4037771462,-36.6511220486012,0,0,0;;
4037771705,-33.5875729649882,0,0,0;;;4037771462,-36.7699474081499,0,0,0;;
4037771705,-33.6441155317301,0,0,0;;;4037771462,-36.8814058635609,0,0,0;;
4037771705,-33.7063383472573,0,0,0;;;4037771462,-36.9959554553219,0,0,0;;
4037771705,-33.7649106616232,0,0,0;;;4037771462,-37.1115463869653,0,0,0;;
4037771705,-33.8289958582442,0,0,0;;;4037771462,-37.2393833509244,0,0,0;;
4037771705,-33.8890671567634,0,0,0;;;4037771462,-37.3556510600151,0,0,0;;
