id,AZ,non,non,non,EL,non,non,non,non;;;
4037771562,-82.7350509991589,0,0,0;;;4037771400,-94.0892559913717,0,0,0
4037771562,-82.1177293122588,0,0,0;;;4037771400,-96.8486850077065,0,0,0
4037771562,-81.70392617512,0,0,0;;;4037771400,-95.5459417522684,0,0,0
4037771562,-81.1094737647607,0,0,0;;;4037771400,-91.8911324480474,0,0,0
4037771562,-81.0995486530921,0,0,0;;;4037771400,-88.614065581018,0,0,0
4037771562,-81.7802190647246,0,0,0;;;4037771400,-85.8162191452999,0,0,0
4037771562,-81.8819628345297,0,0,0;;;4037771400,-83.6883158088112,0,0,0
4037771562,-81.894376792356,0,0,0;;;4037771400,-81.7439021289633,0,0,0
4037771562,-82.7384729984696,0,0,0;;;4037771400,-80.0638197108493,0,0,0
4037771562,-84.2262801133929,0,0,0;;;4037771400,-78.7276321265606,0,0,0
4037771562,-85.6774781014543,0,0,0;;;4037771400,-77.6071835329144,0,0,0
4037771562,-88.3194511368172,0,0,0;;;4037771400,-76.6458165677824,0,0,0
4037771562,-90.6108541682257,0,0,0;;;4037771400,-75.8335417783978,0,0,0
4037771562,-88.7496656557695,0,0,0;;;4037771400,-75.1476598442236,0,0,0
4037771562,-86.8474389570183,0,0,0;;;4037771400,-74.6021812103455,0,0,0
4037771562,-83.9248782434535,0,0,0;;;4037771400,-74.3106832312316,0,0,0
4037771562,-82.7470338996535,0,0,0;;;4037771400,-74.1956324437921,0,0,0
4037771562,-82.2364412595057,0,0,0;;;4037771400,-74.1534280960716,0,0,0
4037771562,-81.7771544480789,0,0,0;;;4037771400,-74.1647464466423,0,0,0
4037771562,-81.4627191900201,0,0,0;;;4037771400,-74.4630202058382,0,0,0
4037771562,-81.2886445078984,0,0,0;;;4037771400,-74.8662042155352,0,0,0
4037771562,-81.4553344849008,0,0,0;;;4037771400,-75.436356509924,0,0,0
4037771562,-82.1241048623299,0,0,0;;;4037771400,-76.1653834304458,0,0,0
4037771562,-81.2265918674335,0,0,0;;;4037771400,-77.2006718204831,0,0,0
4037771562,-80.9214206626655,0,0,0;;;4037771400,-78.3538198702685,0,0,0
4037771562,-80.2651917761247,0,0,0;;;4037771400,-79.6767185249281,0,0,0
4037771562,-79.2152218204658,0,0,0;;;4037771400,-81.0886541798931,0,0,0
4037771562,-78.3536790703381,0,0,0;;;4037771400,-82.2109730194717,0,0,0
4037771562,-77.5926153956491,0,0,0;;;4037771400,-82.4968676389397,0,0,0
4037771562,-76.8632632633682,0,0,0;;;4037771400,-81.6525339355532,0,0,0
4037771562,-76.2413185182598,0,0,0;;;4037771400,-80.8898742518411,0,0,0
4037771562,-75.8076447611236,0,0,0;;;4037771400,-80.1498687110935,0,0,0
4037771562,-75.0024112599714,0,0,0;;;4037771400,-79.7243223414903,0,0,0
4037771562,-74.591594353118,0,0,0;;;4037771400,-79.4784233603397,0,0,0
4037771562,-74.2939702303441,0,0,0;;;4037771400,-79.3391791692326,0,0,0
4037771562,-74.2294795332331,0,0,0;;;4037771400,-79.4056458302703,0,0,0
4037771562,-73.8830937423922,0,0,0;;;4037771400,-79.4691478983217,0,0,0
4037771562,-73.5988525881767,0,0,0;;;4037771400,-79.443691332836,0,0,0
4037771562,-73.4677938028311,0,0,0;;;4037771400,-79.1383143095965,0,0,0
4037771562,-73.2223281177215,0,0,0;;;4037771400,-78.7542727119097,0,0,0
4037771562,-73.0019984635088,0,0,0;;;4037771400,-78.2032754996711,0,0,0
4037771562,-72.7566972793352,0,0,0;;;4037771400,-77.526197800093,0,0,0
4037771562,-72.6077619417369,0,0,0;;;4037771400,-76.7833692346305,0,0,0
4037771562,-72.3333374081961,0,0,0;;;4037771400,-76.4039070376601,0,0,0
4037771562,-72.0578057652095,0,0,0;;;4037771400,-76.1203459685507,0,0,0
4037771562,-72.0543037937609,0,0,0;;;4037771400,-75.9432678151726,0,0,0
4037771562,-72.2587645066725,0,0,0;;;4037771400,-75.9316928006157,0,0,0
4037771562,-72.4273324677951,0,0,0;;;4037771400,-76.1014524684367,0,0,0
4037771562,-72.7453162530361,0,0,0;;;4037771400,-76.4709325384908,0,0,0
4037771562,-73.3555162903259,0,0,0;;;4037771400,-77.1526120595231,0,0,0
4037771562,-74.2140727555109,0,0,0;;;4037771400,-78.1573209473268,0,0,0
4037771562,-75.4306756584005,0,0,0;;;4037771400,-79.5928589988676,0,0,0
4037771562,-77.0603883115167,0,0,0;;;4037771400,-81.5783521742266,0,0,0
4037771562,-79.1154155009162,0,0,0;;;4037771400,-84.0341449954802,0,0,0
4037771562,-81.4229161637775,0,0,0;;;4037771400,-86.6968124111169,0,0,0
4037771562,-82.7401845038225,0,0,0;;;4037771400,-86.6994759774175,0,0,0
4037771562,-81.5742498651572,0,0,0;;;4037771400,-84.2464420394093,0,0,0
4037771562,-80.2164125440663,0,0,0;;;4037771400,-82.4821012948577,0,0,0
4037771562,-78.3919840092489,0,0,0;;;4037771400,-81.2166590806834,0,0,0
4037771562,-77.3998268677191,0,0,0;;;4037771400,-80.5002413414399,0,0,0
4037771562,-76.6475657626966,0,0,0;;;4037771400,-80.4404236151887,0,0,0
4037771562,-76.3883535932496,0,0,0;;;4037771400,-80.4845969581252,0,0,0
4037771562,-76.0403547839388,0,0,0;;;4037771400,-80.774639126459,0,0,0
4037771562,-76.0704824948752,0,0,0;;;4037771400,-81.6257554586632,0,0,0
4037771562,-76.3169758043518,0,0,0;;;4037771400,-83.5537495769655,0,0,0
4037771562,-76.2413185182598,0,0,0;;;4037771400,-85.996143236687,0,0,0
4037771562,-76.147063365222,0,0,0;;;4037771400,-90.2499862008792,0,0,0
4037771562,-76.0919527081534,0,0,0;;;4037771400,-90.1900557218303,0,0,0
4037771562,-75.6073211702118,0,0,0;;;4037771400,-86.0800774546069,0,0,0
4037771562,-74.965268057427,0,0,0;;;4037771400,-83.8345719436171,0,0,0
4037771562,-73.9072057726736,0,0,0;;;4037771400,-82.5198875208346,0,0,0
4037771562,-73.0979172379485,0,0,0;;;4037771400,-81.7514341183687,0,0,0
4037771562,-71.9691912493351,0,0,0;;;4037771400,-81.7378812365028,0,0,0
4037771562,-70.8012145719581,0,0,0;;;4037771400,-82.0691336946116,0,0,0
4037771562,-69.931756369301,0,0,0;;;4037771400,-83.0950178955967,0,0,0
4037771562,-68.6661329378018,0,0,0;;;4037771400,-85.8741655315323,0,0,0
4037771562,-67.6712150258094,0,0,0;;;4037771400,-89.3917523641274,0,0,0
4037771562,-66.799370671489,0,0,0;;;4037771400,-82.8795752445964,0,0,0
4037771562,-65.8379791821242,0,0,0;;;4037771400,-78.5402769856354,0,0,0
4037771562,-65.1042731494165,0,0,0;;;4037771400,-75.1174149959108,0,0,0
4037771562,-64.5245280740157,0,0,0;;;4037771400,-72.6871052595291,0,0,0
4037771562,-64.1527625659062,0,0,0;;;4037771400,-70.8579176847471,0,0,0
4037771562,-63.8967718714949,0,0,0;;;4037771400,-69.4997460719491,0,0,0
4037771562,-63.8807518273598,0,0,0;;;4037771400,-68.4494234008822,0,0,0
4037771562,-63.8883674321705,0,0,0;;;4037771400,-67.7050782785719,0,0,0
4037771562,-63.9911451082787,0,0,0;;;4037771400,-67.1377860977372,0,0,0
4037771562,-64.314160944357,0,0,0;;;4037771400,-66.9452079241816,0,0,0
4037771562,-64.8176052588685,0,0,0;;;4037771400,-66.9345268666829,0,0,0
4037771562,-65.5692959385185,0,0,0;;;4037771400,-67.0861058377573,0,0,0
4037771562,-66.7378600486504,0,0,0;;;4037771400,-67.4900210361757,0,0,0
4037771562,-68.571831819657,0,0,0;;;4037771400,-68.2122095775874,0,0,0
4037771562,-71.0823942574069,0,0,0;;;4037771400,-69.5573041605134,0,0,0
4037771562,-74.7750534443941,0,0,0;;;4037771400,-71.4670005461946,0,0,0
4037771562,-74.3824531490603,0,0,0;;;4037771400,-74.1641172623147,0,0,0
4037771562,-70.8821254098211,0,0,0;;;4037771400,-76.591566095807,0,0,0
4037771562,-68.1185947077299,0,0,0;;;4037771400,-73.3371501502031,0,0,0
4037771562,-66.1046433195416,0,0,0;;;4037771400,-70.3153809415234,0,0,0
4037771562,-64.6268666910259,0,0,0;;;4037771400,-67.8986403481002,0,0,0
4037771562,-63.6014887367085,0,0,0;;;4037771400,-66.079705369632,0,0,0
4037771562,-63.0543266507709,0,0,0;;;4037771400,-64.8649882645644,0,0,0
4037771562,-62.718558771647,0,0,0;;;4037771400,-64.0796387096957,0,0,0
4037771562,-62.6797166275527,0,0,0;;;4037771400,-63.5804035443684,0,0,0
4037771562,-62.807283881596,0,0,0;;;4037771400,-63.3592658404862,0,0,0
4037771562,-63.3529388740496,0,0,0;;;4037771400,-63.3579964772934,0,0,0
4037771562,-64.2343065646388,0,0,0;;;4037771400,-63.5031745498965,0,0,0
4037771562,-65.6831209014149,0,0,0;;;4037771400,-64.0297360386871,0,0,0
4037771562,-68.0102211019895,0,0,0;;;4037771400,-65.0056649633313,0,0,0
4037771562,-71.548153457721,0,0,0;;;4037771400,-66.5461927589925,0,0,0
4037771562,-72.696708629374,0,0,0;;;4037771400,-68.7984948533804,0,0,0
4037771562,-68.6438124195087,0,0,0;;;4037771400,-72.2912805444586,0,0,0
4037771562,-65.3257165004232,0,0,0;;;4037771400,-73.7976086382277,0,0,0
4037771562,-63.2359916714895,0,0,0;;;4037771400,-69.7496955079512,0,0,0
4037771562,-61.5223958807705,0,0,0;;;4037771400,-66.4511801322119,0,0,0
4037771562,-60.4448746273637,0,0,0;;;4037771400,-64.0786536022186,0,0,0
4037771562,-59.5947502185045,0,0,0;;;4037771400,-62.4152295878913,0,0,0
4037771562,-59.0535579719323,0,0,0;;;4037771400,-61.244975600634,0,0,0
4037771562,-58.8659272637398,0,0,0;;;4037771400,-60.4918289831902,0,0,0
4037771562,-58.9153761298071,0,0,0;;;4037771400,-60.0528444172069,0,0,0
4037771562,-59.1616034680744,0,0,0;;;4037771400,-59.9608765475833,0,0,0
4037771562,-59.7362735047293,0,0,0;;;4037771400,-59.9786762626401,0,0,0
4037771562,-60.6921418126334,0,0,0;;;4037771400,-60.2894088958481,0,0,0
4037771562,-62.1036400166487,0,0,0;;;4037771400,-60.9594124378789,0,0,0
4037771562,-64.1185926157101,0,0,0;;;4037771400,-62.1351160024871,0,0,0
4037771562,-67.1850082136313,0,0,0;;;4037771400,-63.9497845340345,0,0,0
4037771562,-70.1443094599006,0,0,0;;;4037771400,-66.6671688420323,0,0,0
4037771562,-70.4005621963904,0,0,0;;;4037771400,-71.3510892275451,0,0,0
4037771562,-67.6700072053783,0,0,0;;;4037771400,-74.1352239411459,0,0,0
4037771562,-65.239244519671,0,0,0;;;4037771400,-68.0850452902326,0,0,0
4037771562,-63.431355225676,0,0,0;;;4037771400,-64.7785020649198,0,0,0
4037771562,-62.1976816299585,0,0,0;;;4037771400,-62.5643732915092,0,0,0
4037771562,-60.8778680475319,0,0,0;;;4037771400,-61.0959880235791,0,0,0
4037771562,-59.57201944002,0,0,0;;;4037771400,-60.2657525234066,0,0,0
4037771562,-58.2656511202772,0,0,0;;;4037771400,-59.9396872581055,0,0,0
4037771562,-56.6679176330883,0,0,0;;;4037771400,-59.9165971965228,0,0,0
4037771562,-54.8471555997016,0,0,0;;;4037771400,-60.0264860198185,0,0,0
4037771562,-53.228595685364,0,0,0;;;4037771400,-60.4253392774866,0,0,0
4037771562,-51.7811198895483,0,0,0;;;4037771400,-61.101440033091,0,0,0
4037771562,-50.4752859259079,0,0,0;;;4037771400,-61.2831607202932,0,0,0
4037771562,-49.2397904239835,0,0,0;;;4037771400,-59.640772409678,0,0,0
4037771562,-48.2980840235805,0,0,0;;;4037771400,-57.05952181822,0,0,0
4037771562,-47.5819431618575,0,0,0;;;4037771400,-54.7719357965285,0,0,0
4037771562,-46.9909010180751,0,0,0;;;4037771400,-52.7706518935426,0,0,0
4037771562,-46.6124004545071,0,0,0;;;4037771400,-51.0813265862393,0,0,0
4037771562,-46.5410524680767,0,0,0;;;4037771400,-49.693766539861,0,0,0
4037771562,-46.5648143807803,0,0,0;;;4037771400,-48.6122558632884,0,0,0
4037771562,-46.8541293247138,0,0,0;;;4037771400,-47.8040878005467,0,0,0
4037771562,-47.4692787755484,0,0,0;;;4037771400,-47.2538686763754,0,0,0
4037771562,-48.6118352435666,0,0,0;;;4037771400,-46.9552299289971,0,0,0
4037771562,-50.6105364750731,0,0,0;;;4037771400,-46.8955158515802,0,0,0
4037771562,-53.9894722370282,0,0,0;;;4037771400,-46.9104878125345,0,0,0
4037771562,-58.8350821808851,0,0,0;;;4037771400,-47.1461256176463,0,0,0
4037771562,-51.8730666347648,0,0,0;;;4037771400,-47.7076060052848,0,0,0
4037771562,-47.2615399083184,0,0,0;;;4037771400,-48.7169404093053,0,0,0
4037771562,-43.9405377422401,0,0,0;;;4037771400,-50.3919219677305,0,0,0
4037771562,-41.3891604821826,0,0,0;;;4037771400,-53.1005247326535,0,0,0
4037771562,-39.3466796092408,0,0,0;;;4037771400,-57.2356821844799,0,0,0
4037771562,-37.5075653609502,0,0,0;;;4037771400,-53.409612324424,0,0,0
4037771562,-36.1053347991233,0,0,0;;;4037771400,-48.9229773141536,0,0,0
4037771562,-34.9217919993566,0,0,0;;;4037771400,-45.5834548770562,0,0,0
4037771562,-33.9328471302429,0,0,0;;;4037771400,-42.9910860645261,0,0,0
4037771562,-33.1009551090252,0,0,0;;;4037771400,-40.9095556170392,0,0,0
4037771562,-32.3896252920916,0,0,0;;;4037771400,-39.0170667768472,0,0,0
4037771562,-31.7958404017663,0,0,0;;;4037771400,-37.5703065640968,0,0,0
4037771562,-31.3023696016665,0,0,0;;;4037771400,-36.3404860420163,0,0,0
4037771562,-30.9146602930339,0,0,0;;;4037771400,-35.3126512374623,0,0,0
4037771562,-30.6220083246778,0,0,0;;;4037771400,-34.4543409331381,0,0,0
4037771562,-30.4099591607315,0,0,0;;;4037771400,-33.754850076021,0,0,0
4037771562,-30.2925099557332,0,0,0;;;4037771400,-33.1775129020382,0,0,0
4037771562,-30.2728006456422,0,0,0;;;4037771400,-32.6773206029664,0,0,0
4037771562,-30.2868764911943,0,0,0;;;4037771400,-32.2620859425516,0,0,0
4037771562,-30.4045427197986,0,0,0;;;4037771400,-31.9395882174045,0,0,0
4037771562,-30.6595922391204,0,0,0;;;4037771400,-31.7301252681695,0,0,0
4037771562,-31.038019535409,0,0,0;;;4037771400,-31.6301032062753,0,0,0
4037771562,-31.5403169256479,0,0,0;;;4037771400,-31.6183011177784,0,0,0
4037771562,-32.1670503779428,0,0,0;;;4037771400,-31.6355235430713,0,0,0
4037771562,-32.9094700005871,0,0,0;;;4037771400,-31.7371355470565,0,0,0
4037771562,-33.7974059554675,0,0,0;;;4037771400,-31.940815563198,0,0,0
4037771562,-34.8427518724913,0,0,0;;;4037771400,-32.2471936001977,0,0,0
4037771562,-36.0749113506533,0,0,0;;;4037771400,-32.6368193874898,0,0,0
4037771562,-37.5443591101456,0,0,0;;;4037771400,-33.1324096718468,0,0,0
4037771562,-39.3015385915133,0,0,0;;;4037771400,-33.7215247453308,0,0,0
4037771562,-41.4329013712114,0,0,0;;;4037771400,-34.4327049531072,0,0,0
4037771562,-44.0355890076672,0,0,0;;;4037771400,-35.2816843034349,0,0,0
4037771562,-47.4445898373427,0,0,0;;;4037771400,-36.2751858619562,0,0,0
4037771562,-52.3634763417136,0,0,0;;;4037771400,-37.4234015188787,0,0,0
4037771562,-58.3095278860306,0,0,0;;;4037771400,-38.8939358243234,0,0,0
4037771562,-52.9277056348421,0,0,0;;;4037771400,-40.4773774567758,0,0,0
4037771562,-49.9687960480056,0,0,0;;;4037771400,-42.3522515257104,0,0,0
4037771562,-48.3159540580357,0,0,0;;;4037771400,-44.6340009933613,0,0,0
4037771562,-47.3860360871493,0,0,0;;;4037771400,-47.4374700483368,0,0,0
4037771562,-46.8506117743923,0,0,0;;;4037771400,-50.8864940724095,0,0,0
4037771562,-46.6221363657577,0,0,0;;;4037771400,-54.6386847480916,0,0,0
4037771562,-46.6179357469172,0,0,0;;;4037771400,-54.3480357483187,0,0,0
4037771562,-46.7624800453471,0,0,0;;;4037771400,-51.9914507717357,0,0,0
4037771562,-47.2373187314102,0,0,0;;;4037771400,-50.2639292883882,0,0,0
4037771562,-48.0213593669912,0,0,0;;;4037771400,-49.1205624767853,0,0,0
4037771562,-49.0449855763833,0,0,0;;;4037771400,-48.4021238889999,0,0,0
4037771562,-50.3153322175566,0,0,0;;;4037771400,-48.0128065711746,0,0,0
4037771562,-51.8172562034067,0,0,0;;;4037771400,-47.9084479204607,0,0,0
4037771562,-53.7592354098506,0,0,0;;;4037771400,-47.908999064333,0,0,0
4037771562,-56.0561588015397,0,0,0;;;4037771400,-48.0430727562008,0,0,0
4037771562,-58.2378815690569,0,0,0;;;4037771400,-48.4150970790022,0,0,0
4037771562,-59.9953032789464,0,0,0;;;4037771400,-49.0169109706666,0,0,0
4037771562,-60.3956014023749,0,0,0;;;4037771400,-49.7809572408287,0,0,0
4037771562,-59.8672202711627,0,0,0;;;4037771400,-50.7306124907368,0,0,0
4037771562,-59.6453039168535,0,0,0;;;4037771400,-51.8891712614412,0,0,0
4037771562,-59.5606169700527,0,0,0;;;4037771400,-53.2104883530657,0,0,0
4037771562,-59.5823658738531,0,0,0;;;4037771400,-54.7974794685059,0,0,0
4037771562,-60.1242900072832,0,0,0;;;4037771400,-56.3621961996689,0,0,0
4037771562,-61.3360591046805,0,0,0;;;4037771400,-57.9010359582043,0,0,0
4037771562,-63.232186838671,0,0,0;;;4037771400,-59.4100758949953,0,0,0
4037771562,-66.4637005759378,0,0,0;;;4037771400,-60.8370152577464,0,0,0
4037771562,-71.0422364755819,0,0,0;;;4037771400,-62.190579220338,0,0,0
4037771562,-70.1274650651584,0,0,0;;;4037771400,-63.667339819352,0,0,0
4037771562,-65.8047882343097,0,0,0;;;4037771400,-65.2596688001594,0,0,0
4037771562,-62.7050806349163,0,0,0;;;4037771400,-67.1647256365042,0,0,0
4037771562,-61.0915459330916,0,0,0;;;4037771400,-69.7141912023915,0,0,0
4037771562,-59.6477014628827,0,0,0;;;4037771400,-72.6294424635192,0,0,0
4037771562,-58.8840258444262,0,0,0;;;4037771400,-70.3271033371738,0,0,0
4037771562,-58.4848731849666,0,0,0;;;4037771400,-67.2098113787688,0,0,0
4037771562,-58.4094844250544,0,0,0;;;4037771400,-64.8363503615831,0,0,0
4037771562,-58.4087567024033,0,0,0;;;4037771400,-63.0536879862827,0,0,0
4037771562,-58.7285181603607,0,0,0;;;4037771400,-61.7154150281743,0,0,0
4037771562,-59.4623002372197,0,0,0;;;4037771400,-60.7554690526845,0,0,0
4037771562,-60.5267384904831,0,0,0;;;4037771400,-60.1145353819872,0,0,0
4037771562,-62.0596884517904,0,0,0;;;4037771400,-59.7961606882006,0,0,0
4037771562,-64.1905054244644,0,0,0;;;4037771400,-59.7149594932274,0,0,0
4037771562,-67.2682111486443,0,0,0;;;4037771400,-59.7390728872663,0,0,0
4037771562,-72.2127978532237,0,0,0;;;4037771400,-60.0358817182302,0,0,0
4037771562,-77.359197532587,0,0,0;;;4037771400,-60.6380137208708,0,0,0
4037771562,-71.7645833342325,0,0,0;;;4037771400,-61.6914351262719,0,0,0
4037771562,-68.959541396288,0,0,0;;;4037771400,-63.0549136445077,0,0,0
4037771562,-67.1921495709893,0,0,0;;;4037771400,-64.8796667599345,0,0,0
4037771562,-65.9939057772795,0,0,0;;;4037771400,-67.4466540742563,0,0,0
4037771562,-65.5404214439963,0,0,0;;;4037771400,-71.2727109100161,0,0,0
4037771562,-65.5274355785218,0,0,0;;;4037771400,-77.1819503021606,0,0,0
4037771562,-65.6249482290468,0,0,0;;;4037771400,-73.1767575744463,0,0,0
4037771562,-65.9931589680129,0,0,0;;;4037771400,-69.4707429053331,0,0,0
4037771562,-67.0089158448465,0,0,0;;;4037771400,-67.1897756920323,0,0,0
4037771562,-68.504430459338,0,0,0;;;4037771400,-65.7432517077962,0,0,0
4037771562,-70.3753773100358,0,0,0;;;4037771400,-64.7994543398459,0,0,0
4037771562,-73.5250739951147,0,0,0;;;4037771400,-64.2728944527838,0,0,0
4037771562,-76.545466991816,0,0,0;;;4037771400,-64.0950208702114,0,0,0
4037771562,-75.5532757939315,0,0,0;;;4037771400,-64.0944287446649,0,0,0
4037771562,-72.5493191815572,0,0,0;;;4037771400,-64.2579987739216,0,0,0
4037771562,-70.4823993438805,0,0,0;;;4037771400,-64.7960301061662,0,0,0
4037771562,-69.0440128975159,0,0,0;;;4037771400,-65.7015921139533,0,0,0
4037771562,-68.1408788840265,0,0,0;;;4037771400,-67.0719127497401,0,0,0
4037771562,-67.4659012642549,0,0,0;;;4037771400,-69.0668501136254,0,0,0
4037771562,-67.315619067338,0,0,0;;;4037771400,-71.9409154144327,0,0,0
4037771562,-67.3764126892923,0,0,0;;;4037771400,-76.3422443049582,0,0,0
4037771562,-67.5292449443516,0,0,0;;;4037771400,-83.6883158088112,0,0,0
4037771562,-68.1116029006881,0,0,0;;;4037771400,-76.8063658180017,0,0,0
4037771562,-68.865136196,0,0,0;;;4037771400,-73.0884816039435,0,0,0
4037771562,-69.8856534350161,0,0,0;;;4037771400,-70.7591550285318,0,0,0
4037771562,-71.4482228700605,0,0,0;;;4037771400,-69.2093577027827,0,0,0
4037771562,-73.0945336743395,0,0,0;;;4037771400,-68.3056139960109,0,0,0
4037771562,-74.986273000084,0,0,0;;;4037771400,-67.8589724126862,0,0,0
4037771562,-76.845878439675,0,0,0;;;4037771400,-67.7176493920811,0,0,0
4037771562,-78.8314252284301,0,0,0;;;4037771400,-67.7212444831269,0,0,0
4037771562,-79.6167640651269,0,0,0;;;4037771400,-67.9326546356972,0,0,0
4037771562,-80.3922698335954,0,0,0;;;4037771400,-68.3828782149467,0,0,0
4037771562,-80.7495941692358,0,0,0;;;4037771400,-69.1050692117235,0,0,0
4037771562,-82.4060706337655,0,0,0;;;4037771400,-70.2018094303163,0,0,0
4037771562,-83.9543552727782,0,0,0;;;4037771400,-71.6210212674544,0,0,0
4037771562,-86.4975339680193,0,0,0;;;4037771400,-73.4308940258478,0,0,0
4037771562,-84.6040321317042,0,0,0;;;4037771400,-76.0153792574238,0,0,0
4037771562,-80.7632158918395,0,0,0;;;4037771400,-79.2675542807524,0,0,0
4037771562,-78.0741534682461,0,0,0;;;4037771400,-84.2826710372433,0,0,0
4037771562,-75.9945709183111,0,0,0;;;4037771400,-93.0943202969627,0,0,0
4037771562,-74.465242239414,0,0,0;;;4037771400,-87.2720466159487,0,0,0
4037771562,-73.6576080967442,0,0,0;;;4037771400,-84.4209163184205,0,0,0
4037771562,-73.0669504630666,0,0,0;;;4037771400,-82.9588753733346,0,0,0
4037771562,-72.9724830058059,0,0,0;;;4037771400,-82.7857004990255,0,0,0
4037771562,-72.7931081820413,0,0,0;;;4037771400,-82.9606073553221,0,0,0
4037771562,-72.9353139763744,0,0,0;;;4037771400,-83.7734908286085,0,0,0
4037771562,-73.4577937933392,0,0,0;;;4037771400,-85.290985226174,0,0,0
4037771562,-74.6110423846759,0,0,0;;;4037771400,-87.7366903342957,0,0,0
4037771562,-76.0999181263265,0,0,0;;;4037771400,-88.3976040423053,0,0,0
4037771562,-78.6041400985073,0,0,0;;;4037771400,-85.5765113497883,0,0,0
4037771562,-81.4745477929384,0,0,0;;;4037771400,-82.9727409089748,0,0,0
4037771562,-81.3467686203259,0,0,0;;;4037771400,-81.2053299656666,0,0,0
4037771562,-78.1777977277448,0,0,0;;;4037771400,-80.1423522560448,0,0,0
4037771562,-75.8246131607871,0,0,0;;;4037771400,-79.5846348365507,0,0,0
4037771562,-73.886798931587,0,0,0;;;4037771400,-79.3861114757148,0,0,0
4037771562,-72.6040311183705,0,0,0;;;4037771400,-79.4540963662568,0,0,0
4037771562,-71.5325957919216,0,0,0;;;4037771400,-79.8384381463213,0,0,0
4037771562,-70.8333146825669,0,0,0;;;4037771400,-81.0218874643009,0,0,0
4037771562,-70.3836266063209,0,0,0;;;4037771400,-83.007501894391,0,0,0
4037771562,-70.2193012443507,0,0,0;;;4037771400,-86.1949421221873,0,0,0
4037771562,-70.1789026243367,0,0,0;;;4037771400,-87.086245100544,0,0,0
4037771562,-70.1978665754286,0,0,0;;;4037771400,-82.8248338583997,0,0,0
4037771562,-70.3650766949606,0,0,0;;;4037771400,-79.5307832019118,0,0,0
4037771562,-70.6641791482736,0,0,0;;;4037771400,-77.0336133339219,0,0,0
4037771562,-70.9197921359639,0,0,0;;;4037771400,-75.2319139175483,0,0,0
4037771562,-71.2148854279758,0,0,0;;;4037771400,-73.7988150536799,0,0,0
4037771562,-71.3720568479495,0,0,0;;;4037771400,-72.7537069970113,0,0,0
4037771562,-71.1061298819127,0,0,0;;;4037771400,-72.0477536695432,0,0,0
4037771562,-70.7908291503042,0,0,0;;;4037771400,-71.6407614001249,0,0,0
4037771562,-70.3976684156075,0,0,0;;;4037771400,-71.3985494828764,0,0,0
4037771562,-70.1310718293858,0,0,0;;;4037771400,-71.3729617414051,0,0,0
4037771562,-69.9470477421794,0,0,0;;;4037771400,-71.4265078874666,0,0,0
4037771562,-69.8243031022714,0,0,0;;;4037771400,-71.686050881939,0,0,0
4037771562,-69.8212082523509,0,0,0;;;4037771400,-72.208506688099,0,0,0
4037771562,-69.9149277953049,0,0,0;;;4037771400,-72.8938963467479,0,0,0
4037771562,-70.1527439228957,0,0,0;;;4037771400,-73.8459964358754,0,0,0
4037771562,-70.6919268902808,0,0,0;;;4037771400,-74.9940159812052,0,0,0
4037771562,-71.4058775618758,0,0,0;;;4037771400,-76.3180237483761,0,0,0
4037771562,-72.3794288696664,0,0,0;;;4037771400,-77.6955424601312,0,0,0
4037771562,-73.6072219377304,0,0,0;;;4037771400,-78.7628149852768,0,0,0
4037771562,-75.2128248663424,0,0,0;;;4037771400,-79.248327694276,0,0,0
4037771562,-77.3270139114624,0,0,0;;;4037771400,-78.7917073391596,0,0,0
4037771562,-80.0252418284535,0,0,0;;;4037771400,-78.1752742193194,0,0,0
4037771562,-84.1454147357522,0,0,0;;;4037771400,-77.6521906722753,0,0,0
4037771562,-91.7934155861753,0,0,0;;;4037771400,-77.3519146383479,0,0,0
4037771562,-86.3718201189014,0,0,0;;;4037771400,-77.2597749627101,0,0,0
4037771562,-82.1913322070174,0,0,0;;;4037771400,-77.2777646955181,0,0,0
4037771562,-79.8898132559171,0,0,0;;;4037771400,-77.5410351745662,0,0,0
4037771562,-78.3950972313747,0,0,0;;;4037771400,-78.2535034175713,0,0,0
4037771562,-77.1840967621058,0,0,0;;;4037771400,-79.4749439012313,0,0,0
4037771562,-76.4031949290058,0,0,0;;;4037771400,-80.9076340197923,0,0,0
4037771562,-75.8967117304444,0,0,0;;;4037771400,-82.7197442444289,0,0,0
4037771562,-75.6541312411363,0,0,0;;;4037771400,-84.5364410755984,0,0,0
4037771562,-75.6193770588711,0,0,0;;;4037771400,-83.6526022975315,0,0,0
4037771562,-75.6677686475302,0,0,0;;;4037771400,-81.7033418649742,0,0,0
4037771562,-75.88815266982,0,0,0;;;4037771400,-79.7135887129457,0,0,0
4037771562,-76.2990187832459,0,0,0;;;4037771400,-78.1463677433052,0,0,0
4037771562,-76.9112517259773,0,0,0;;;4037771400,-76.9283232602129,0,0,0
4037771562,-77.7540358483428,0,0,0;;;4037771400,-76.060656994339,0,0,0
4037771562,-78.7553614065416,0,0,0;;;4037771400,-75.4421857217618,0,0,0
4037771562,-79.9429872907836,0,0,0;;;4037771400,-75.1117996482584,0,0,0
4037771562,-80.9269756326449,0,0,0;;;4037771400,-74.9546476163088,0,0,0
4037771562,-81.8556419366971,0,0,0;;;4037771400,-74.9532695052214,0,0,0
4037771562,-82.0479053966348,0,0,0;;;4037771400,-74.9988630179593,0,0,0
